,responsibility_metric,responsibility_column,w_responsibility,capacity_metric,capacity_column,w_capacity,needs_metric,needs_column,w_needs,engagement_metric,engagement_column,w_engagement,country_weight_metric
RUN9177,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.2,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9178,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.2,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9179,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.2,Transition Climate Risk (EIB),EIB_TR,0.5,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9180,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.2,Transition Climate Risk (EIB),EIB_TR,0.6,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9181,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.2,Transition Climate Risk (EIB),EIB_TR,0.7,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9182,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.2,Transition Climate Risk (EIB),EIB_TR,0.8,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9183,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.3,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.7,Population_5yr
RUN9184,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.3,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN9185,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.3,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9186,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.3,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9187,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.3,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9188,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.3,Transition Climate Risk (EIB),EIB_TR,0.5,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9189,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.3,Transition Climate Risk (EIB),EIB_TR,0.6,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9190,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.3,Transition Climate Risk (EIB),EIB_TR,0.7,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9191,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.4,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN9192,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.4,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9193,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.4,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9194,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.4,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9195,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.4,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9196,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.4,Transition Climate Risk (EIB),EIB_TR,0.5,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9197,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.4,Transition Climate Risk (EIB),EIB_TR,0.6,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9198,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.5,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9199,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.5,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9200,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.5,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9201,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.5,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9202,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.5,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9203,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.5,Transition Climate Risk (EIB),EIB_TR,0.5,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9204,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.6,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9205,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.6,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9206,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.6,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9207,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.6,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9208,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.6,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9209,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.7,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9210,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.7,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9211,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.7,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9212,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.7,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9213,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.8,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9214,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.8,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9215,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.8,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9216,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.9,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9217,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,0.9,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9218,Total Emissions,GHG_2024,0.0,Gross National Income per capita,GNI_pc,1.0,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9219,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.9,Population_5yr
RUN9220,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.8,Population_5yr
RUN9221,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.7,Population_5yr
RUN9222,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN9223,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9224,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.5,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9225,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.6,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9226,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.7,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9227,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.8,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9228,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.9,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9229,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.1,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.8,Population_5yr
RUN9230,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.1,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.7,Population_5yr
RUN9231,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.1,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN9232,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.1,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9233,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.1,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9234,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.1,Transition Climate Risk (EIB),EIB_TR,0.5,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9235,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.1,Transition Climate Risk (EIB),EIB_TR,0.6,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9236,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.1,Transition Climate Risk (EIB),EIB_TR,0.7,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9237,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.1,Transition Climate Risk (EIB),EIB_TR,0.8,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9238,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.2,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.7,Population_5yr
RUN9239,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.2,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN9240,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.2,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9241,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.2,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9242,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.2,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9243,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.2,Transition Climate Risk (EIB),EIB_TR,0.5,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9244,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.2,Transition Climate Risk (EIB),EIB_TR,0.6,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9245,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.2,Transition Climate Risk (EIB),EIB_TR,0.7,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9246,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.3,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN9247,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.3,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9248,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.3,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9249,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.3,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9250,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.3,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9251,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.3,Transition Climate Risk (EIB),EIB_TR,0.5,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9252,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.3,Transition Climate Risk (EIB),EIB_TR,0.6,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9253,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.4,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9254,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.4,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9255,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.4,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9256,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.4,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9257,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.4,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9258,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.4,Transition Climate Risk (EIB),EIB_TR,0.5,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9259,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.5,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9260,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.5,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9261,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.5,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9262,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.5,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9263,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.5,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9264,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.6,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9265,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.6,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9266,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.6,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9267,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.6,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9268,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.7,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9269,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.7,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9270,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.7,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9271,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.8,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9272,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.8,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9273,Total Emissions,GHG_2024,0.1,Gross National Income per capita,GNI_pc,0.9,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9274,Total Emissions,GHG_2024,0.2,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.8,Population_5yr
RUN9275,Total Emissions,GHG_2024,0.2,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.7,Population_5yr
RUN9276,Total Emissions,GHG_2024,0.2,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN9277,Total Emissions,GHG_2024,0.2,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9278,Total Emissions,GHG_2024,0.2,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9279,Total Emissions,GHG_2024,0.2,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.5,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9280,Total Emissions,GHG_2024,0.2,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.6,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9281,Total Emissions,GHG_2024,0.2,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.7,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9282,Total Emissions,GHG_2024,0.2,Gross National Income per capita,GNI_pc,0.0,Transition Climate Risk (EIB),EIB_TR,0.8,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9283,Total Emissions,GHG_2024,0.2,Gross National Income per capita,GNI_pc,0.1,Transition Climate Risk (EIB),EIB_TR,0.0,UN Multilateral Engagement Score,UN_Index,0.7,Population_5yr
RUN9284,Total Emissions,GHG_2024,0.2,Gross National Income per capita,GNI_pc,0.1,Transition Climate Risk (EIB),EIB_TR,0.1,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN9285,Total Emissions,GHG_2024,0.2,Gross National Income per capita,GNI_pc,0.1,Transition Climate Risk (EIB),EIB_TR,0.2,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9286,Total Emissions,GHG_2024,0.2,Gross National Income per capita,GNI_pc,0.1,Transition Climate Risk (EIB),EIB_TR,0.3,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9287,Total Emissions,GHG_2024,0.2,Gross National Income per capita,GNI_pc,0.1,Transition Climate Risk (EIB),EIB_TR,0.4,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
